Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,T,P,WS
2016-10-16,6,1,3,1,0,0,4,1,0,0,1,1,1,1,1,7,0,0,0,2,1,0,1,2,1,2,1,0,1,2,0,0,2,0,3,0,1,0,0,0,1,0,7,1,0,2,0,7,1,0,67.0,0.0,9.6
2016-10-17,4,1,2,1,0,1,4,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,2,2,3,0,1,0,0,2,0,0,1,0,1,1,8,0,0,1,0,11,0,0,65.9,0.03,9.0
2016-10-18,1,0,0,2,0,1,6,1,1,1,1,0,0,1,0,0,1,0,2,3,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,2,0,13,1,1,3,1,5,1,1,70.9,0.0,12.2
2016-10-19,5,0,0,3,0,0,3,1,0,0,1,2,1,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1,2,0,1,0,0,0,0,13,0,0,0,0,7,0,0,69.6,0.0,4.8
2016-10-20,3,0,1,3,2,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,3,0,1,3,0,0,3,0,0,0,1,1,0,0,0,0,9,0,0,0,1,7,0,0,65.6,0.02,4.8
2016-10-21,5,0,1,3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,8,0,0,0,3,7,0,3,52.8,0.04,10.4
2016-10-22,3,1,0,1,1,2,5,0,3,1,1,1,0,0,1,2,0,1,1,3,0,1,1,0,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,0,2,2,4,2,0,0,5,6,0,0,44.2,0.01,12.2
2016-10-23,6,0,0,1,0,0,2,1,4,1,2,0,15,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,2,0,1,1,2,1,0,0,1,1,0,0,0,4,0,0,0,0,8,0,2,54.5,0.0,12.2
2016-10-24,2,0,0,0,0,0,2,0,1,2,1,1,1,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,6,1,1,1,0,7,1,1,52.8,0.0,10.1
2016-10-25,2,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,10,0,1,0,1,11,0,0,45.5,0.0,7.0
2016-10-26,1,0,0,1,1,0,5,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,3,0,0,3,0,1,0,0,7,0,0,1,1,4,0,0,42.4,0.0,3.8
2016-10-27,4,0,0,1,0,0,0,2,0,0,2,1,7,1,1,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,8,0,0,1,1,4,0,1,53.8,0.0,10.4
2016-10-28,6,2,4,0,1,2,4,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,2,1,6,1,2,45.8,0.0,5.7
2016-10-29,1,0,1,0,1,1,1,2,1,1,3,1,0,0,1,1,0,0,2,1,1,0,2,0,1,0,0,1,2,1,0,0,1,2,1,0,0,1,4,0,0,1,3,2,0,0,5,3,0,0,61.6,0.0,12.4
2016-10-30,3,0,1,0,0,1,1,0,0,0,2,1,0,1,2,1,0,0,0,2,1,1,0,2,0,0,0,0,1,1,1,0,0,2,0,1,0,1,2,1,2,1,6,1,0,0,0,4,1,3,58.4,0.0,10.0
2016-10-31,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,1,0,1,1,2,1,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0,3,0,0,46.4,0.0,4.3
2016-11-01,3,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,8,0,1,2,0,10,0,0,60.6,0.0,6.2
2016-11-02,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,1,0,7,1,1,68.5,0.0,8.7
2016-11-03,3,0,1,3,0,0,1,2,0,1,2,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,15,1,1,0,2,5,0,0,61.3,0.0,11.9
2016-11-04,1,0,2,2,0,3,2,1,0,1,0,2,2,1,0,0,0,0,0,2,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,11,0,0,3,1,11,0,0,48.9,0.0,6.7
2016-11-05,4,0,0,0,0,4,2,0,0,1,1,2,0,0,0,2,0,0,1,2,1,0,0,0,0,1,1,1,1,2,2,0,1,3,1,1,0,4,0,0,4,3,8,0,1,2,1,4,1,0,48.8,0.0,8.0
2016-11-06,6,0,3,0,0,1,1,0,2,0,7,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,1,1,1,2,0,1,0,3,0,0,1,4,9,2,0,3,0,8,0,1,51.1,0.0,3.6
2016-11-07,3,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1,2,1,1,2,7,0,1,0,0,7,1,0,53.5,0.0,3.8
2016-11-08,0,0,0,2,0,0,3,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,4,0,5,0,0,52.5,0.0,7.5
2016-11-09,0,0,0,2,1,0,6,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0,7,0,1,46.7,0.01,10.1
2016-11-10,1,1,0,1,1,0,2,1,0,0,3,0,1,0,1,1,1,1,0,1,4,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,2,1,0,1,0,8,0,1,2,0,6,1,1,46.0,0.0,10.6
2016-11-11,0,0,1,1,0,1,2,0,0,0,2,1,0,0,0,2,1,0,1,0,1,0,0,0,1,0,2,0,1,0,2,3,0,0,0,0,0,1,0,2,1,2,9,1,1,0,1,8,0,0,46.1,0.0,11.8
2016-11-12,8,0,2,1,0,4,6,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,3,0,3,0,2,5,0,0,0,1,0,0,2,1,0,0,0,4,0,0,1,4,6,0,0,37.7,0.0,5.2
2016-11-13,8,0,2,1,0,0,4,1,0,0,6,1,9,0,1,0,1,0,2,3,0,0,0,2,1,0,0,0,2,1,2,2,1,4,0,0,0,1,1,0,2,1,6,2,0,0,0,8,1,0,41.7,0.0,7.6
2016-11-14,5,2,0,0,0,2,2,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,12,1,1,0,0,5,0,0,43.2,0.0,6.2
2016-11-15,1,0,0,4,0,0,3,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,1,0,46.2,0.0,5.8
2016-11-16,1,0,0,2,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,1,0,0,0,1,2,0,48.6,0.0,7.3
2016-11-17,1,1,0,1,0,0,0,2,0,0,2,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,12,1,1,1,2,0,0,0,41.8,0.0,5.0
2016-11-18,1,0,0,3,0,2,3,0,0,0,1,1,0,0,1,3,0,0,3,1,0,0,0,2,1,0,1,0,0,3,0,0,0,0,3,0,0,1,0,0,3,0,7,0,0,2,1,6,0,0,55.7,0.0,8.0
2016-11-19,3,1,1,1,0,1,1,2,0,0,1,2,7,1,0,2,0,1,2,2,3,1,0,0,1,0,3,1,3,3,2,0,2,0,0,0,0,0,2,1,0,1,2,0,0,2,1,6,1,1,40.9,0.02,14.7
2016-11-20,1,0,0,0,0,0,5,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,1,3,1,1,0,2,3,1,0,0,3,2,0,2,1,14,0,0,1,0,7,0,0,30.5,0.0,15.5
2016-11-21,1,0,0,2,0,1,0,0,0,1,0,2,0,1,1,0,0,0,1,2,0,2,0,2,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,6,1,0,1,0,7,0,0,29.6,0.0,14.5
2016-11-22,1,0,0,1,0,1,0,0,1,2,2,2,0,1,2,0,1,0,0,0,1,0,0,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,3,10,1,0,30.5,0.0,7.3
2016-11-23,2,1,1,1,0,0,4,0,0,0,2,1,0,2,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,2,0,0,1,1,1,0,0,4,0,0,0,0,9,0,0,0,2,7,0,0,36.7,0.0,3.6
2016-11-24,1,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,6,2,0,47.3,0.0,8.0
2016-11-25,4,0,0,2,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,3,0,0,0,3,1,2,1,0,0,0,1,2,1,1,2,7,1,0,0,2,5,0,0,41.9,0.0,6.6
2016-11-26,5,1,2,1,0,1,0,1,0,1,1,1,8,1,0,4,0,0,1,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,1,1,1,1,0,6,2,0,2,2,8,1,0,37.3,0.0,9.6
2016-11-27,1,0,1,1,0,1,1,1,0,0,3,1,0,0,0,1,0,0,3,7,1,0,3,0,0,1,1,1,3,1,0,0,1,2,1,1,0,2,0,0,0,0,6,4,0,1,0,8,1,3,37.6,0.0,6.6
2016-11-28,1,0,1,2,0,0,3,2,0,0,1,1,0,0,1,1,2,1,0,1,1,0,0,0,1,0,1,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,8,0,1,0,0,8,0,0,42.4,0.0,8.0
2016-11-29,1,0,0,3,1,1,1,2,0,1,3,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,1,2,1,7,0,0,54.1,0.01,8.6
2016-11-30,3,0,0,1,0,2,2,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,1,0,13,1,0,0,3,6,0,0,53.6,0.03,8.8
2016-12-01,2,1,1,1,0,0,2,1,0,1,1,1,1,1,0,2,1,0,1,1,0,0,1,2,1,3,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,10,0,0,0,0,3,0,0,39.7,0.0,12.9
2016-12-02,4,1,1,0,0,1,2,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,5,0,0,36.5,0.0,13.5
2016-12-03,3,0,2,0,0,0,1,1,0,0,2,2,0,0,1,7,0,3,0,0,0,1,0,2,0,2,0,1,0,4,1,0,1,2,0,0,0,0,3,0,1,0,7,3,0,1,1,5,0,2,35.3,0.0,8.2
2016-12-04,7,0,0,1,1,4,2,0,1,1,1,2,12,2,0,3,1,0,1,0,0,0,0,2,0,0,1,0,0,3,1,2,0,2,0,2,0,0,0,0,2,0,11,1,0,4,1,7,0,0,36.6,0.01,5.3
2016-12-05,4,0,0,2,0,0,4,1,0,1,1,0,2,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,2,7,0,1,1,0,5,0,1,39.1,0.0,7.9
2016-12-06,0,0,1,1,0,0,0,0,1,1,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,6,0,1,0,1,8,2,1,37.9,0.02,8.8
2016-12-07,0,1,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,15,0,0,0,1,3,0,0,37.1,0.0,10.1
2016-12-08,2,0,1,2,0,0,4,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,9,0,2,0,0,4,1,0,28.6,0.0,12.6
2016-12-09,0,0,0,0,0,0,2,1,0,0,0,1,1,2,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,4,0,13,1,0,2,0,8,0,0,23.5,0.0,13.1
2016-12-10,7,0,2,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,2,2,4,2,5,0,0,0,0,5,0,0,23.7,0.0,10.1
2016-12-11,1,1,1,1,1,0,3,0,0,0,0,3,0,2,0,0,2,0,1,6,1,0,0,1,0,1,2,1,0,0,0,0,1,2,0,1,0,0,0,0,0,3,4,0,0,1,0,2,1,0,26.8,0.02,6.4
2016-12-12,1,0,0,1,0,2,3,1,0,1,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,1,3,1,0,1,0,2,0,1,1,0,0,0,0,3,0,9,2,1,1,0,10,1,0,35.3,0.02,9.8
2016-12-13,1,0,0,2,0,1,0,0,0,0,4,1,0,3,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,5,0,1,0,0,4,0,0,29.8,0.01,3.8
2016-12-14,1,0,1,0,2,0,4,1,0,2,0,1,0,0,0,2,0,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,9,0,0,1,0,9,0,0,23.3,0.0,9.2
2016-12-15,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,1,8,0,1,1,3,3,0,0,10.6,0.0,15.0
2016-12-16,3,0,0,1,0,0,4,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,2,2,5,0,0,11.9,0.0,6.5
2016-12-17,1,2,4,2,0,1,5,1,0,0,2,4,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,2,5,0,1,38.7,0.03,7.3
2016-12-18,4,0,0,0,0,0,1,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,0,1,2,2,0,0,0,2,0,0,0,1,2,0,3,0,5,0,0,1,2,3,0,0,36.8,0.07,11.1
2016-12-19,3,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,2,1,1,0,0,1,0,2,1,1,0,2,2,0,1,0,1,0,0,0,0,0,0,1,11,0,1,0,0,8,0,2,21.8,0.0,2.9
2016-12-20,3,0,2,0,0,1,3,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,2,4,0,0,0,0,0,0,1,1,0,2,0,11,1,0,3,0,6,0,1,22.6,0.0,7.2
2016-12-21,1,0,1,2,0,2,2,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,2,1,1,2,1,1,2,2,1,1,1,0,1,0,0,0,1,0,0,9,0,0,0,0,6,0,1,32.2,0.0,8.8
2016-12-22,1,0,0,1,0,2,5,0,1,0,3,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,1,0,0,1,5,0,0,36.4,0.0,9.6
2016-12-23,6,1,0,0,1,0,1,1,0,0,3,1,0,0,0,3,1,1,1,0,1,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,9,0,0,5,1,5,0,0,34.6,0.0,6.7
2016-12-24,3,0,0,0,1,0,2,1,0,0,3,1,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,2,2,0,0,1,1,1,0,0,1,3,1,0,42.9,0.0,8.3
2016-12-25,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,35.7,0.0,4.6
2016-12-26,4,0,0,0,1,0,1,1,0,1,2,1,1,0,2,0,0,2,2,4,0,0,0,0,0,0,0,0,1,4,0,0,3,1,0,2,0,0,0,0,2,1,7,3,0,0,0,7,0,1,51.7,0.01,11.2
2016-12-27,5,0,1,0,0,1,2,0,0,1,1,1,0,0,2,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,9,1,0,2,0,5,0,1,47.9,0.01,15.0
2016-12-28,3,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,1,1,2,1,0,1,3,3,0,2,2,2,0,0,0,0,1,0,1,14,1,0,2,6,6,0,0,35.0,0.0,7.7
2016-12-29,2,0,3,0,0,1,1,0,1,1,2,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,3,0,8,0,0,2,0,4,0,0,35.6,0.01,13.2
2016-12-30,2,1,1,1,0,1,0,0,2,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,0,0,2,0,0,1,1,0,0,1,10,0,0,0,0,10,0,3,28.5,0.0,13.5
2016-12-31,4,0,1,0,0,2,3,1,0,0,2,0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,0,2,0,2,0,0,2,2,1,1,0,1,0,0,2,0,0,0,0,0,0,2,0,2,34.3,0.0,14.4
2017-01-01,3,0,0,0,0,1,2,1,0,0,0,1,6,1,1,3,0,1,0,6,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,1,0,1,0,0,0,3,3,2,0,0,0,4,1,1,37.1,0.0,6.9
2017-01-02,1,1,1,0,0,0,2,0,1,0,0,0,0,3,1,0,2,1,3,1,0,0,1,0,2,0,0,2,1,0,2,1,1,2,0,1,0,2,1,0,1,1,8,2,0,2,0,5,0,0,43.1,0.01,7.4
2017-01-03,0,1,0,0,0,1,2,0,1,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,1,1,6,0,0,45.6,0.03,6.3
2017-01-04,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,10,2,1,0,0,1,0,0,34.5,0.0,15.0
2017-01-05,2,0,0,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,4,1,0,20.7,0.0,7.2
2017-01-06,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,0,1,0,0,1,0,13.4,0.0,7.1
2017-01-07,3,0,1,1,0,1,2,2,1,0,0,3,0,0,0,1,0,1,0,3,1,0,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,4,0,1,2,6,0,0,0,1,0,0,0,11.5,0.0,7.0
2017-01-08,5,1,1,0,0,0,0,0,2,0,4,2,7,0,0,2,1,0,0,0,1,0,0,1,0,5,0,1,3,4,0,1,1,2,0,1,0,0,1,0,2,0,8,1,0,2,0,2,0,1,10.4,0.0,11.7
2017-01-09,1,0,1,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,7,0,1,17.9,0.0,7.8
2017-01-10,3,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,4,1,0,35.2,0.0,13.2
2017-01-11,0,0,0,0,0,2,5,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,0,9,0,2,0,0,5,0,0,48.8,0.01,11.5
2017-01-12,1,0,0,4,0,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,6,0,0,55.6,0.03,14.8
2017-01-13,1,1,1,0,0,1,5,0,2,1,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,12,1,0,1,2,5,1,2,32.9,0.0,6.8
2017-01-14,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,1,4,0,0,0,0,0,0,1,0,1,0,1,2,2,1,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,32.0,0.0,3.2
2017-01-15,2,0,2,0,0,1,3,0,2,0,2,1,0,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,3,0,2,0,8,1,0,0,2,2,2,0,30.3,0.0,2.7
2017-01-16,2,0,0,1,0,1,4,1,1,0,3,1,0,0,0,0,0,0,2,1,3,1,2,0,0,2,0,5,1,1,0,0,1,1,1,0,0,0,1,2,1,0,13,0,0,0,0,7,2,1,34.9,0.0,1.9
2017-01-17,0,0,0,1,0,0,5,0,1,0,1,2,0,0,3,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,1,0,0,8,0,0,48.2,0.01,8.9
2017-01-18,0,0,1,2,1,1,5,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,1,0,1,0,7,1,1,0,0,6,1,1,41.6,0.0,9.9
2017-01-19,3,0,1,1,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,2,1,0,38.0,0.0,6.0
2017-01-20,1,1,0,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,3,1,0,0,1,0,0,0,0,0,1,2,1,8,0,0,0,1,3,0,1,47.9,0.01,7.2
2017-01-21,6,0,2,3,0,2,0,1,0,1,1,1,0,1,1,2,1,0,1,1,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1,1,0,2,9,1,0,0,1,6,0,2,50.5,0.0,7.2
2017-01-22,1,1,4,2,0,0,4,1,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,4,0,3,0,1,1,0,1,4,3,1,0,0,1,0,1,1,7,0,0,0,0,5,0,0,54.9,0.0,5.0
2017-01-23,3,1,0,1,1,0,2,1,0,0,1,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,1,0,5,0,0,0,0,4,2,1,40.2,0.03,8.4
2017-01-24,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,10,0,0,0,0,2,2,0,36.7,0.01,7.4
2017-01-25,1,0,1,0,1,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,1,1,7,1,0,43.7,0.0,9.2
2017-01-26,1,0,0,1,0,0,5,1,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,9,1,1,3,0,3,0,0,37.6,0.02,16.1
2017-01-27,2,0,0,2,0,1,3,0,0,1,2,0,0,0,0,3,1,0,1,2,2,0,1,0,2,0,0,0,0,2,1,0,0,1,1,1,0,2,0,0,1,0,10,1,0,0,2,7,3,0,30.2,0.0,14.7
2017-01-28,0,0,2,0,0,1,3,0,0,0,1,1,0,0,1,0,0,0,0,5,2,1,0,1,0,0,0,2,0,2,0,1,0,1,1,2,0,1,0,0,0,1,4,3,0,2,3,3,1,1,29.7,0.0,14.6
2017-01-29,2,0,3,0,1,0,5,1,0,0,1,0,0,0,0,1,0,0,1,3,1,0,2,1,1,0,0,0,0,2,0,2,1,5,4,0,0,1,1,1,0,0,8,0,0,1,1,1,1,0,29.2,0.0,8.0
2017-01-30,0,0,0,0,1,0,5,0,0,0,3,3,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,4,3,0,25.1,0.0,8.6
2017-01-31,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,2,0,0,3,1,7,0,1,0,1,8,2,0,33.1,0.0,14.2
2017-02-01,1,0,0,1,0,0,1,1,1,0,1,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,4,0,2,0,1,10,4,0,35.0,0.0,11.4
2017-02-02,1,1,0,0,0,0,1,1,0,1,1,2,0,0,1,2,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,7,1,0,30.4,0.0,10.0
2017-02-03,0,0,3,0,0,2,5,1,0,0,1,2,0,0,0,2,2,0,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,2,8,2,0,22.2,0.0,9.3
2017-02-04,2,0,1,1,0,0,3,1,2,2,1,2,0,0,3,2,1,0,3,2,1,0,0,1,0,0,0,1,0,4,0,0,2,0,1,1,1,1,2,0,1,1,0,1,0,0,3,3,2,1,22.6,0.0,8.2
2017-02-05,0,0,0,1,1,0,3,0,0,0,2,1,0,3,0,0,1,0,0,8,2,0,1,1,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,0,3,1,10,3,0,1,1,6,2,0,37.4,0.0,12.2
2017-02-06,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,0,0,0,1,6,2,0,42.1,0.0,8.4
2017-02-07,1,1,1,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,9,1,1,2,0,4,1,1,53.8,0.02,12.6
2017-02-08,0,0,0,0,0,0,3,0,0,1,0,3,0,1,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,3,3,0,42.1,0.02,10.1
